Timestamp,Temperature,Target temperature,Transmissivity,Top stirring speed,Bottom stirring speed,,Timestamp,D10,D50,D90,Shape at D10,Shape at D50,Shape at D90
16/07/2020 17:50:48,25,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 17:59:40,3,6,12,51,54,59
16/07/2020 17:50:49,24.9,25,0,0,700,-33.5,31.5,18.3,18.2,,16/07/2020 17:59:45,3,6,15,60,60,53
16/07/2020 17:50:50,24.9,25,0,0,700,-33.5,31,18.3,18.2,,16/07/2020 17:59:50,3,6,33,68,68,87
16/07/2020 17:50:51,24.9,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 17:59:55,0,0,0,0,0,0
16/07/2020 17:50:52,24.9,25,1,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:00:00,3,6,27,63,65,90
16/07/2020 17:50:53,24.9,25,1,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:00:05,3,9,21,57,61,72
16/07/2020 17:50:54,24.9,25,1,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:00:11,3,3,6,88,88,88
16/07/2020 17:50:55,24.9,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:00:16,3,6,24,60,60,69
16/07/2020 17:50:56,25,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:00:21,3,6,21,66,66,72
16/07/2020 17:50:57,25,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:00:26,3,6,24,64,66,75
16/07/2020 17:50:58,25,25,1,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:00:31,3,6,21,65,65,59
16/07/2020 17:50:59,25,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:00:36,3,6,27,64,64,73
16/07/2020 17:51:00,25,25,1,0,700,-33.5,31.5,18.3,18.2,,16/07/2020 18:00:41,3,6,21,64,65,67
16/07/2020 17:51:01,25,25,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 18:00:45,3,6,15,64,64,63
16/07/2020 17:51:02,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 18:00:50,3,6,21,61,62,68
16/07/2020 17:51:03,25,25,1,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 18:00:55,3,6,24,61,61,61
16/07/2020 17:51:04,25,25,1,0,700,-33.5,31,18.3,18.1,,16/07/2020 18:01:00,3,6,27,58,58,53
16/07/2020 17:51:05,25,25,1,0,700,-35.5,31.2,18.3,18.1,,16/07/2020 18:01:05,3,6,21,64,64,68
16/07/2020 17:51:06,25,25,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 18:01:10,3,6,18,58,58,65
16/07/2020 17:51:07,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 18:01:15,3,6,18,64,65,73
16/07/2020 17:51:08,25,25,1,0,700,-35.5,31.5,18.3,18.1,,16/07/2020 18:01:21,3,6,15,60,61,67
16/07/2020 17:51:09,25,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 18:01:26,3,6,42,62,64,65
16/07/2020 17:51:10,25,25,1,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 18:01:31,3,6,24,68,68,74
16/07/2020 17:51:11,25,25,1,0,700,-35.5,31.5,18.3,18.1,,16/07/2020 18:01:36,3,6,15,67,67,62
16/07/2020 17:51:12,25,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 18:01:41,3,6,9,64,65,65
16/07/2020 17:51:13,25,25,1,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:01:46,6,6,21,61,61,79
16/07/2020 17:51:14,25,25,1,0,700,-31.5,31.5,18.3,18.2,,16/07/2020 18:01:51,3,6,21,71,71,60
16/07/2020 17:51:15,25,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:02:00,3,6,33,62,62,73
16/07/2020 17:51:16,25,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:02:05,3,6,27,58,60,78
16/07/2020 17:51:17,25,25,1,0,700,-35.5,31.2,18.3,18.2,,16/07/2020 18:02:10,3,12,24,53,64,56
16/07/2020 17:51:18,25,25,1,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:02:15,3,6,12,60,60,57
16/07/2020 17:51:19,25,25,0,0,700,-33.5,31,18.3,18.2,,16/07/2020 18:02:20,3,6,30,55,57,62
16/07/2020 17:51:20,25,25,1,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:02:25,0,0,0,0,0,0
16/07/2020 17:51:21,25,25,0,0,700,-33.5,31.5,18.3,18.2,,16/07/2020 18:02:30,3,6,15,53,54,75
16/07/2020 17:51:22,25,25,0,0,700,-35.5,31.5,18.3,18.2,,16/07/2020 18:02:36,3,6,24,62,61,76
16/07/2020 17:51:23,25,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:02:41,3,6,15,64,65,68
16/07/2020 17:51:24,25,25,1,0,700,-35.5,31.2,18.3,18.2,,16/07/2020 18:02:46,3,6,12,76,76,73
16/07/2020 17:51:25,25,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:02:51,3,6,15,72,70,71
16/07/2020 17:51:26,25,25,1,0,700,-35.5,31.2,18.3,18.1,,16/07/2020 18:02:56,3,6,15,65,64,64
16/07/2020 17:51:27,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 18:03:01,6,6,36,58,58,51
16/07/2020 17:51:28,25,25,0,0,700,-35.5,31.2,18.3,18.1,,16/07/2020 18:03:06,6,6,42,65,65,92
16/07/2020 17:51:29,25,25,1,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 18:03:10,3,6,9,60,61,61
16/07/2020 17:51:30,25,25,1,0,700,-35.5,31.5,18.3,18.1,,16/07/2020 18:03:15,3,6,15,64,65,66
16/07/2020 17:51:31,25,25,1,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 18:03:20,3,6,15,60,60,75
16/07/2020 17:51:32,25,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 18:03:25,3,6,27,48,55,67
16/07/2020 17:51:33,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 18:03:30,3,6,18,60,59,69
16/07/2020 17:51:34,25,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 18:03:35,3,6,18,76,75,55
16/07/2020 17:51:35,25,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 18:03:40,3,6,18,65,63,61
16/07/2020 17:51:36,25,25,1,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:03:46,3,6,9,63,63,63
16/07/2020 17:51:37,25,25,1,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:03:51,3,6,39,67,68,75
16/07/2020 17:51:38,25,25,1,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:03:56,3,6,12,65,65,64
16/07/2020 17:51:39,25,25,1,0,700,-35.5,30.7,18.3,18.2,,16/07/2020 18:04:01,3,6,21,71,70,69
16/07/2020 17:51:40,25,25,1,0,700,-33.5,31,18.3,18.2,,16/07/2020 18:04:06,3,9,27,71,71,87
16/07/2020 17:51:41,25,25,1,0,700,-33.5,31.5,18.3,18.2,,16/07/2020 18:04:11,3,6,12,63,63,65
16/07/2020 17:51:43,25,25,1,0,700,-33.5,31,18.3,18.2,,16/07/2020 18:04:16,3,6,18,75,73,67
16/07/2020 17:51:44,25,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:04:20,3,6,24,74,73,66
16/07/2020 17:51:45,25,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:04:25,3,6,24,62,62,82
16/07/2020 17:51:46,25,25,1,0,700,-35.5,31.2,18.3,18.2,,16/07/2020 18:04:30,3,6,18,60,61,65
16/07/2020 17:51:47,25,25,1,0,700,-33.5,31.5,18.3,18.2,,16/07/2020 18:04:35,3,6,18,64,63,58
16/07/2020 17:51:48,25,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 18:04:40,3,6,24,73,73,69
16/07/2020 17:51:49,25,25,1,0,700,-33.5,31.5,18.3,18.2,,16/07/2020 18:04:45,3,6,21,66,66,68
16/07/2020 17:51:50,25,25,1,0,700,-33.5,31.5,18.3,18.2,,16/07/2020 18:04:50,3,6,12,65,66,68
16/07/2020 17:51:51,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 18:04:56,3,6,27,69,69,79
16/07/2020 17:51:52,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 18:04:57,3,6,24,70,70,79
16/07/2020 17:51:53,25,25,1,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 18:04:58,3,6,21,59,59,65
16/07/2020 17:51:54,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 18:05:03,3,6,12,65,64,62
16/07/2020 17:51:55,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 18:05:08,3,6,30,68,69,80
16/07/2020 17:51:56,25,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 18:05:13,3,6,30,62,64,79
16/07/2020 17:51:57,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 18:05:18,3,6,15,65,65,65
16/07/2020 17:51:58,25,25,1,0,700,-35.5,31.2,18.3,18.1,,16/07/2020 18:05:23,3,9,27,42,47,86
16/07/2020 17:51:59,25,25,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 18:05:28,3,6,15,60,58,60
